DATE,SITE,SP_CODE,COUNT,AREA,SCIENTIFIC_NAME
2012-06-19,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-06-19,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-06-19,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-06-19,IVEE,MAPY,2,20,Macrocystis pyrifera
2012-06-19,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-06-19,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,33,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,25,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,39,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,92,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,25,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,33,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,294,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,57,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,139,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,31,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,78,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,52,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,77,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,92,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,13,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,49,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,14,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,12,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,7,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,7,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-06-21,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,5,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,13,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,17,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,9,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,8,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,21,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,18,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,9,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,12,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,7,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,9,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,5,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,7,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,5,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,7,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,6,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,14,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,1,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,2,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,4,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,9,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,12,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,22,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,10,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,9,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,15,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,0,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,0,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,0,20,Macrocystis pyrifera
2012-06-20,NAPL,MAPY,0,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,8,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,9,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,8,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,36,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,8,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,15,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,5,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,16,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,10,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,10,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,6,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,22,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,5,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,15,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,18,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,15,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,19,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,27,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,6,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,23,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,16,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,5,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,9,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,8,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,15,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,18,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,17,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,19,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,9,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,19,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,25,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,18,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,19,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,22,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,17,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,10,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,29,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,12,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,6,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,10,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,14,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,13,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,6,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,5,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,6,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,17,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,7,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,13,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,8,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,2,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,5,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,1,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,4,20,Macrocystis pyrifera
2012-08-08,AQUE,MAPY,3,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-15,CARP,MAPY,0,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,2,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,2,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,21,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,12,20,Macrocystis pyrifera
2012-08-14,IVEE,MAPY,0,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,44,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,12,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,97,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,102,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,68,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,42,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,148,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,40,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,20,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,23,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,18,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,106,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,51,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,42,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,28,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,12,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,7,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,16,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,12,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,8,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,10,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,8,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,8,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,14,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,11,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,1,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,6,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,4,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,5,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,2,20,Macrocystis pyrifera
2012-08-09,MOHK,MAPY,3,20,Macrocystis pyrifera
2012-08-16,NAPL,MAPY,5,20,Macrocystis pyrifera
2012-08-16,NAPL,MAPY,3,20,Macrocystis pyrifera
2012-08-16,NAPL,MAPY,13,20,Macrocystis pyrifera
2012-08-16,NAPL,MAPY,1,20,Macrocystis pyrifera
2012-08-16,NAPL,MAPY,35,20,Macrocystis pyrifera
