DATE,SITE,SP_CODE,COUNT,SCIENTIFIC_NAME
11/13/12,AQUE,MAPY,4,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,10,Macrocystis pyrifera
11/13/12,AQUE,MAPY,10,Macrocystis pyrifera
11/13/12,AQUE,MAPY,12,Macrocystis pyrifera
11/13/12,AQUE,MAPY,12,Macrocystis pyrifera
11/13/12,AQUE,MAPY,12,Macrocystis pyrifera
11/13/12,AQUE,MAPY,15,Macrocystis pyrifera
11/13/12,AQUE,MAPY,8,Macrocystis pyrifera
11/13/12,AQUE,MAPY,8,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,25,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,35,Macrocystis pyrifera
11/13/12,AQUE,MAPY,16,Macrocystis pyrifera
11/13/12,AQUE,MAPY,18,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,7,Macrocystis pyrifera
11/13/12,AQUE,MAPY,21,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,13,Macrocystis pyrifera
11/13/12,AQUE,MAPY,17,Macrocystis pyrifera
11/13/12,AQUE,MAPY,22,Macrocystis pyrifera
11/13/12,AQUE,MAPY,30,Macrocystis pyrifera
11/13/12,AQUE,MAPY,16,Macrocystis pyrifera
11/13/12,AQUE,MAPY,11,Macrocystis pyrifera
11/13/12,AQUE,MAPY,20,Macrocystis pyrifera
11/13/12,AQUE,MAPY,24,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,3,Macrocystis pyrifera
11/13/12,AQUE,MAPY,11,Macrocystis pyrifera
11/13/12,AQUE,MAPY,14,Macrocystis pyrifera
11/13/12,AQUE,MAPY,10,Macrocystis pyrifera
11/13/12,AQUE,MAPY,8,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,5,Macrocystis pyrifera
11/13/12,AQUE,MAPY,11,Macrocystis pyrifera
11/13/12,AQUE,MAPY,12,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,8,Macrocystis pyrifera
11/13/12,AQUE,MAPY,24,Macrocystis pyrifera
11/13/12,AQUE,MAPY,21,Macrocystis pyrifera
11/13/12,AQUE,MAPY,3,Macrocystis pyrifera
11/13/12,AQUE,MAPY,8,Macrocystis pyrifera
11/13/12,AQUE,MAPY,3,Macrocystis pyrifera
11/13/12,AQUE,MAPY,12,Macrocystis pyrifera
11/13/12,AQUE,MAPY,13,Macrocystis pyrifera
11/13/12,AQUE,MAPY,6,Macrocystis pyrifera
11/13/12,AQUE,MAPY,38,Macrocystis pyrifera
11/13/12,AQUE,MAPY,9,Macrocystis pyrifera
11/13/12,AQUE,MAPY,21,Macrocystis pyrifera
11/13/12,AQUE,MAPY,10,Macrocystis pyrifera
11/13/12,AQUE,MAPY,20,Macrocystis pyrifera
11/13/12,AQUE,MAPY,21,Macrocystis pyrifera
11/13/12,AQUE,MAPY,23,Macrocystis pyrifera
11/13/12,AQUE,MAPY,3,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,1,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/13/12,AQUE,MAPY,2,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/7/12,CARP,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,4,Macrocystis pyrifera
11/6/12,IVEE,MAPY,1,Macrocystis pyrifera
11/6/12,IVEE,MAPY,9,Macrocystis pyrifera
11/6/12,IVEE,MAPY,10,Macrocystis pyrifera
11/6/12,IVEE,MAPY,12,Macrocystis pyrifera
11/6/12,IVEE,MAPY,4,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,0,Macrocystis pyrifera
11/6/12,IVEE,MAPY,2,Macrocystis pyrifera
11/6/12,IVEE,MAPY,3,Macrocystis pyrifera
11/6/12,IVEE,MAPY,6,Macrocystis pyrifera
11/6/12,IVEE,MAPY,2,Macrocystis pyrifera
11/6/12,IVEE,MAPY,8,Macrocystis pyrifera
11/6/12,IVEE,MAPY,6,Macrocystis pyrifera
11/6/12,IVEE,MAPY,3,Macrocystis pyrifera
11/6/12,IVEE,MAPY,2,Macrocystis pyrifera
11/6/12,IVEE,MAPY,4,Macrocystis pyrifera
11/6/12,IVEE,MAPY,1,Macrocystis pyrifera
11/6/12,IVEE,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,17,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,23,Macrocystis pyrifera
11/15/12,MOHK,MAPY,28,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,27,Macrocystis pyrifera
11/15/12,MOHK,MAPY,16,Macrocystis pyrifera
11/15/12,MOHK,MAPY,72,Macrocystis pyrifera
11/15/12,MOHK,MAPY,162,Macrocystis pyrifera
11/15/12,MOHK,MAPY,75,Macrocystis pyrifera
11/15/12,MOHK,MAPY,19,Macrocystis pyrifera
11/15/12,MOHK,MAPY,62,Macrocystis pyrifera
11/15/12,MOHK,MAPY,24,Macrocystis pyrifera
11/15/12,MOHK,MAPY,17,Macrocystis pyrifera
11/15/12,MOHK,MAPY,83,Macrocystis pyrifera
11/15/12,MOHK,MAPY,25,Macrocystis pyrifera
11/15/12,MOHK,MAPY,17,Macrocystis pyrifera
11/15/12,MOHK,MAPY,26,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,19,Macrocystis pyrifera
11/15/12,MOHK,MAPY,12,Macrocystis pyrifera
11/15/12,MOHK,MAPY,30,Macrocystis pyrifera
11/15/12,MOHK,MAPY,33,Macrocystis pyrifera
11/15/12,MOHK,MAPY,8,Macrocystis pyrifera
11/15/12,MOHK,MAPY,9,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,42,Macrocystis pyrifera
11/15/12,MOHK,MAPY,26,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,41,Macrocystis pyrifera
11/15/12,MOHK,MAPY,7,Macrocystis pyrifera
11/15/12,MOHK,MAPY,13,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,29,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,6,Macrocystis pyrifera
11/15/12,MOHK,MAPY,26,Macrocystis pyrifera
11/15/12,MOHK,MAPY,11,Macrocystis pyrifera
11/15/12,MOHK,MAPY,31,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,8,Macrocystis pyrifera
11/15/12,MOHK,MAPY,25,Macrocystis pyrifera
11/15/12,MOHK,MAPY,23,Macrocystis pyrifera
11/15/12,MOHK,MAPY,16,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,12,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,27,Macrocystis pyrifera
11/15/12,MOHK,MAPY,16,Macrocystis pyrifera
11/15/12,MOHK,MAPY,16,Macrocystis pyrifera
11/15/12,MOHK,MAPY,38,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,8,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,3,Macrocystis pyrifera
11/15/12,MOHK,MAPY,12,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,1,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,2,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/15/12,MOHK,MAPY,4,Macrocystis pyrifera
11/6/12,NAPL,MAPY,8,Macrocystis pyrifera
11/6/12,NAPL,MAPY,3,Macrocystis pyrifera
11/6/12,NAPL,MAPY,4,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,8,Macrocystis pyrifera
11/6/12,NAPL,MAPY,9,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,14,Macrocystis pyrifera
11/6/12,NAPL,MAPY,15,Macrocystis pyrifera
11/6/12,NAPL,MAPY,6,Macrocystis pyrifera
11/6/12,NAPL,MAPY,12,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,8,Macrocystis pyrifera
11/6/12,NAPL,MAPY,8,Macrocystis pyrifera
11/6/12,NAPL,MAPY,12,Macrocystis pyrifera
11/6/12,NAPL,MAPY,12,Macrocystis pyrifera
11/6/12,NAPL,MAPY,9,Macrocystis pyrifera
11/6/12,NAPL,MAPY,6,Macrocystis pyrifera
11/6/12,NAPL,MAPY,6,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,4,Macrocystis pyrifera
11/6/12,NAPL,MAPY,4,Macrocystis pyrifera
11/6/12,NAPL,MAPY,15,Macrocystis pyrifera
11/6/12,NAPL,MAPY,29,Macrocystis pyrifera
11/6/12,NAPL,MAPY,20,Macrocystis pyrifera
11/6/12,NAPL,MAPY,11,Macrocystis pyrifera
11/6/12,NAPL,MAPY,23,Macrocystis pyrifera
11/6/12,NAPL,MAPY,12,Macrocystis pyrifera
11/6/12,NAPL,MAPY,16,Macrocystis pyrifera
11/6/12,NAPL,MAPY,16,Macrocystis pyrifera
11/6/12,NAPL,MAPY,6,Macrocystis pyrifera
11/6/12,NAPL,MAPY,9,Macrocystis pyrifera
11/6/12,NAPL,MAPY,1,Macrocystis pyrifera
11/6/12,NAPL,MAPY,20,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,2,Macrocystis pyrifera
11/6/12,NAPL,MAPY,0,Macrocystis pyrifera
11/6/12,NAPL,MAPY,0,Macrocystis pyrifera
11/6/12,NAPL,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,12,Macrocystis pyrifera
2/11/13,MOHK,MAPY,84,Macrocystis pyrifera
2/11/13,MOHK,MAPY,5,Macrocystis pyrifera
2/11/13,MOHK,MAPY,55,Macrocystis pyrifera
2/11/13,MOHK,MAPY,56,Macrocystis pyrifera
2/11/13,MOHK,MAPY,23,Macrocystis pyrifera
2/11/13,MOHK,MAPY,45,Macrocystis pyrifera
2/11/13,MOHK,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,0,Macrocystis pyrifera
2/11/13,MOHK,MAPY,34,Macrocystis pyrifera
2/11/13,MOHK,MAPY,52,Macrocystis pyrifera
2/11/13,MOHK,MAPY,45,Macrocystis pyrifera
2/11/13,MOHK,MAPY,31,Macrocystis pyrifera
2/11/13,MOHK,MAPY,3,Macrocystis pyrifera
2/11/13,MOHK,MAPY,27,Macrocystis pyrifera
2/11/13,MOHK,MAPY,4,Macrocystis pyrifera
2/11/13,MOHK,MAPY,27,Macrocystis pyrifera
2/11/13,MOHK,MAPY,33,Macrocystis pyrifera
2/11/13,MOHK,MAPY,27,Macrocystis pyrifera
2/11/13,MOHK,MAPY,17,Macrocystis pyrifera
2/11/13,MOHK,MAPY,8,Macrocystis pyrifera
2/11/13,MOHK,MAPY,16,Macrocystis pyrifera
2/11/13,MOHK,MAPY,8,Macrocystis pyrifera
2/11/13,MOHK,MAPY,9,Macrocystis pyrifera
2/11/13,MOHK,MAPY,88,Macrocystis pyrifera
2/11/13,MOHK,MAPY,57,Macrocystis pyrifera
2/11/13,MOHK,MAPY,26,Macrocystis pyrifera
2/11/13,MOHK,MAPY,28,Macrocystis pyrifera
2/11/13,MOHK,MAPY,4,Macrocystis pyrifera
2/11/13,MOHK,MAPY,46,Macrocystis pyrifera
2/11/13,MOHK,MAPY,45,Macrocystis pyrifera
2/11/13,MOHK,MAPY,21,Macrocystis pyrifera
2/11/13,MOHK,MAPY,20,Macrocystis pyrifera
2/11/13,MOHK,MAPY,3,Macrocystis pyrifera
2/11/13,MOHK,MAPY,14,Macrocystis pyrifera
2/11/13,MOHK,MAPY,40,Macrocystis pyrifera
2/11/13,MOHK,MAPY,4,Macrocystis pyrifera
2/11/13,MOHK,MAPY,28,Macrocystis pyrifera
2/11/13,MOHK,MAPY,39,Macrocystis pyrifera
2/11/13,MOHK,MAPY,8,Macrocystis pyrifera
2/12/13,NAPL,MAPY,4,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,16,Macrocystis pyrifera
2/12/13,NAPL,MAPY,13,Macrocystis pyrifera
2/12/13,NAPL,MAPY,15,Macrocystis pyrifera
2/12/13,NAPL,MAPY,19,Macrocystis pyrifera
2/12/13,NAPL,MAPY,0,Macrocystis pyrifera
2/12/13,NAPL,MAPY,16,Macrocystis pyrifera
2/12/13,NAPL,MAPY,17,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,8,Macrocystis pyrifera
2/12/13,NAPL,MAPY,13,Macrocystis pyrifera
2/12/13,NAPL,MAPY,18,Macrocystis pyrifera
2/12/13,NAPL,MAPY,28,Macrocystis pyrifera
2/12/13,NAPL,MAPY,16,Macrocystis pyrifera
2/12/13,NAPL,MAPY,11,Macrocystis pyrifera
2/12/13,NAPL,MAPY,12,Macrocystis pyrifera
2/12/13,NAPL,MAPY,5,Macrocystis pyrifera
2/12/13,NAPL,MAPY,12,Macrocystis pyrifera
2/12/13,NAPL,MAPY,6,Macrocystis pyrifera
2/12/13,NAPL,MAPY,3,Macrocystis pyrifera
2/12/13,NAPL,MAPY,19,Macrocystis pyrifera
2/12/13,NAPL,MAPY,15,Macrocystis pyrifera
2/12/13,NAPL,MAPY,8,Macrocystis pyrifera
2/12/13,NAPL,MAPY,20,Macrocystis pyrifera
2/12/13,NAPL,MAPY,9,Macrocystis pyrifera
2/12/13,NAPL,MAPY,17,Macrocystis pyrifera
2/12/13,NAPL,MAPY,16,Macrocystis pyrifera
2/12/13,NAPL,MAPY,12,Macrocystis pyrifera
2/12/13,NAPL,MAPY,8,Macrocystis pyrifera
2/12/13,NAPL,MAPY,6,Macrocystis pyrifera
2/12/13,NAPL,MAPY,3,Macrocystis pyrifera
2/12/13,NAPL,MAPY,10,Macrocystis pyrifera
2/12/13,NAPL,MAPY,7,Macrocystis pyrifera
2/12/13,NAPL,MAPY,19,Macrocystis pyrifera
2/12/13,NAPL,MAPY,37,Macrocystis pyrifera
2/12/13,NAPL,MAPY,38,Macrocystis pyrifera
2/12/13,NAPL,MAPY,3,Macrocystis pyrifera
2/12/13,NAPL,MAPY,23,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,20,Macrocystis pyrifera
2/12/13,NAPL,MAPY,18,Macrocystis pyrifera
2/12/13,NAPL,MAPY,7,Macrocystis pyrifera
2/12/13,NAPL,MAPY,24,Macrocystis pyrifera
2/12/13,NAPL,MAPY,11,Macrocystis pyrifera
2/12/13,NAPL,MAPY,10,Macrocystis pyrifera
2/12/13,NAPL,MAPY,26,Macrocystis pyrifera
2/12/13,NAPL,MAPY,0,Macrocystis pyrifera
2/12/13,NAPL,MAPY,7,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,1,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,2,Macrocystis pyrifera
2/12/13,NAPL,MAPY,14,Macrocystis pyrifera
2/12/13,NAPL,MAPY,7,Macrocystis pyrifera
2/13/13,AQUE,MAPY,28,Macrocystis pyrifera
2/13/13,AQUE,MAPY,22,Macrocystis pyrifera
2/13/13,AQUE,MAPY,16,Macrocystis pyrifera
2/13/13,AQUE,MAPY,22,Macrocystis pyrifera
2/13/13,AQUE,MAPY,33,Macrocystis pyrifera
2/13/13,AQUE,MAPY,32,Macrocystis pyrifera
2/13/13,AQUE,MAPY,22,Macrocystis pyrifera
2/13/13,AQUE,MAPY,11,Macrocystis pyrifera
2/13/13,AQUE,MAPY,6,Macrocystis pyrifera
2/13/13,AQUE,MAPY,26,Macrocystis pyrifera
2/13/13,AQUE,MAPY,22,Macrocystis pyrifera
2/13/13,AQUE,MAPY,17,Macrocystis pyrifera
2/13/13,AQUE,MAPY,24,Macrocystis pyrifera
2/13/13,AQUE,MAPY,8,Macrocystis pyrifera
2/13/13,AQUE,MAPY,2,Macrocystis pyrifera
2/13/13,AQUE,MAPY,38,Macrocystis pyrifera
2/13/13,AQUE,MAPY,20,Macrocystis pyrifera
2/13/13,AQUE,MAPY,2,Macrocystis pyrifera
2/13/13,AQUE,MAPY,16,Macrocystis pyrifera
2/13/13,AQUE,MAPY,12,Macrocystis pyrifera
2/13/13,AQUE,MAPY,28,Macrocystis pyrifera
2/13/13,AQUE,MAPY,2,Macrocystis pyrifera
2/13/13,AQUE,MAPY,8,Macrocystis pyrifera
2/13/13,AQUE,MAPY,9,Macrocystis pyrifera
2/13/13,AQUE,MAPY,38,Macrocystis pyrifera
2/13/13,AQUE,MAPY,6,Macrocystis pyrifera
2/13/13,AQUE,MAPY,24,Macrocystis pyrifera
2/13/13,AQUE,MAPY,9,Macrocystis pyrifera
2/13/13,AQUE,MAPY,16,Macrocystis pyrifera
2/13/13,AQUE,MAPY,9,Macrocystis pyrifera
2/13/13,AQUE,MAPY,24,Macrocystis pyrifera
2/13/13,AQUE,MAPY,20,Macrocystis pyrifera
2/13/13,AQUE,MAPY,25,Macrocystis pyrifera
2/13/13,AQUE,MAPY,22,Macrocystis pyrifera
2/13/13,AQUE,MAPY,32,Macrocystis pyrifera
2/13/13,AQUE,MAPY,26,Macrocystis pyrifera
2/13/13,AQUE,MAPY,52,Macrocystis pyrifera
2/13/13,AQUE,MAPY,18,Macrocystis pyrifera
2/13/13,AQUE,MAPY,12,Macrocystis pyrifera
2/13/13,AQUE,MAPY,26,Macrocystis pyrifera
2/13/13,AQUE,MAPY,10,Macrocystis pyrifera
