plantid,plant_verticle_location,frontal_area_cm2
74,415,0
75,415,0
76,415,4.6375
77,415,0.9125
78,415,0
79,415,0.3025
80,415,0
81,415,0
82,415,0
83,415,2.805
84,415,0.435
85,415,1.0575
86,415,1.345
87,415,0
88,415,0
89,415,0
90,415,0
1,425,0.69
2,425,0
3,425,0
4,425,0
5,425,0
6,425,4.425
7,425,0
8,425,0
9,425,1.3575
10,425,3.2075
11,425,0.595
12,425,0.46
13,425,0
14,425,2.4825
15,425,1.4425
16,425,0
17,425,0
18,425,0
19,425,0
20,425,0
21,425,0
22,425,0
23,425,0
24,425,0
25,425,0
26,425,0
27,425,0
28,425,0
29,425,0
30,425,0
31,425,0
32,425,0
33,425,0
34,425,0.5125
35,425,0
36,425,0.4675
37,425,1.345
38,425,3.0075
39,425,0.335
40,425,0.3575
41,425,0
42,425,5.525
43,425,1.2125
44,425,4.175
45,425,7.1675
46,425,1.9475
47,425,2.0925
48,425,8.9775
49,425,0
50,425,0
51,425,0
52,425,0
53,425,0.46
54,425,0
55,425,0
56,425,0
57,425,0.3525
58,425,0
59,425,2.3675
60,425,6.3225
61,425,6.9475
62,425,0.0875
63,425,14.345
64,425,0
65,425,0.3925
66,425,0
67,425,1.44
68,425,8.1075
69,425,4.2675
70,425,14.433
71,425,23.76
72,425,2.075
73,425,4.5675
74,425,0
75,425,0
76,425,4.84
77,425,0.8725
78,425,0
79,425,0.295
80,425,0
81,425,0
82,425,0
83,425,2.9
84,425,0.395
85,425,1.045
86,425,1.665
87,425,0
88,425,0
89,425,0
90,425,0
1,435,0.0225
2,435,0
3,435,0
4,435,0
5,435,0
6,435,1.4225
7,435,0
8,435,0
9,435,0
10,435,3.21
11,435,0.55
12,435,0.45
13,435,0
14,435,4.09
15,435,0.9975
16,435,0
17,435,0
18,435,0
19,435,0
20,435,0
21,435,0
22,435,0
23,435,0
24,435,0
25,435,0
26,435,0
27,435,0
28,435,0
29,435,0
30,435,0
31,435,0
32,435,0
33,435,0
34,435,0.4875
35,435,0
36,435,0.3125
37,435,1.0975
38,435,2.055
39,435,0.945
40,435,0.295
41,435,0
42,435,3.5925
43,435,1.215
44,435,4.63
45,435,6.8975
46,435,0.56
47,435,1.8575
48,435,7.5075
49,435,0
50,435,0
51,435,0
52,435,0
53,435,0.3475
54,435,0
55,435,0
56,435,0
57,435,0.225
58,435,0
59,435,2.22
60,435,6.5775
61,435,5.9625
62,435,0
63,435,11.013
64,435,0
65,435,0.3875
66,435,0
67,435,2.655
68,435,7.61
69,435,4.4625
70,435,16.203
71,435,19.28
72,435,1.865
73,435,3.6575
74,435,0
75,435,0
76,435,4.795
77,435,0.7075
78,435,0
79,435,0.255
80,435,0
81,435,0
82,435,0
83,435,3.145
84,435,0.42
85,435,0.925
86,435,1.4475
87,435,0
88,435,0
89,435,0
90,435,0
1,445,0
2,445,0
3,445,0
4,445,0
5,445,0
6,445,0.1075
7,445,0
8,445,0
9,445,0
10,445,3.2675
11,445,0.52
12,445,0.4925
13,445,0
14,445,3.3675
15,445,0.0975
16,445,0
17,445,0
18,445,0
19,445,0
20,445,0
21,445,0
22,445,0
23,445,0
24,445,0
25,445,0
26,445,0
27,445,0
28,445,0
29,445,0
30,445,0
31,445,0
32,445,0
33,445,0
34,445,0.4625
35,445,0
36,445,0.305
37,445,2.405
38,445,1.5175
39,445,4.6075
40,445,0.1875
41,445,0
42,445,2.49
43,445,0.6775
44,445,8.245
45,445,4.5325
46,445,1.56
47,445,1.3775
48,445,7.6025
49,445,0
50,445,0
51,445,0
52,445,0
53,445,0.325
54,445,0
55,445,0
56,445,0
57,445,0.0775
58,445,0
59,445,1.95
60,445,6.6125
61,445,7.1975
62,445,0
63,445,8.57
64,445,0
65,445,0.3925
66,445,0
67,445,4.3525
68,445,11.705
69,445,5.0575
70,445,14.175
71,445,18.108
72,445,1.7525
73,445,3.1975
74,445,0
75,445,0
76,445,3.7225
77,445,0.45
78,445,0
79,445,0.06
80,445,0
81,445,0
82,445,0
83,445,2.41
84,445,0.41
85,445,0.62
86,445,1.5725
87,445,0
88,445,0
89,445,0
90,445,0
1,455,0
2,455,0
3,455,0
4,455,0
5,455,0
6,455,0
7,455,0
8,455,0
9,455,0
10,455,2.135
11,455,0.5275
12,455,0.48
13,455,0
14,455,1.9325
15,455,0
16,455,0
17,455,0
18,455,0
19,455,0
20,455,0
21,455,0
22,455,0
23,455,0
24,455,0
25,455,0
26,455,0
27,455,0
28,455,0
29,455,0
30,455,0
31,455,0
32,455,0
33,455,0
34,455,0.5025
35,455,0
36,455,0.305
37,455,3.6225
38,455,2.815
39,455,7.9825
40,455,0
41,455,0
42,455,0.4675
43,455,0.75
44,455,11.868
45,455,2.345
46,455,3.67
47,455,2.54
48,455,4.685
49,455,0
50,455,0
51,455,0
52,455,0
53,455,0.32
54,455,0
55,455,0
56,455,0
57,455,0
58,455,0
59,455,0.5025
60,455,6.6875
61,455,6.5475
62,455,0
63,455,8.2425
64,455,0
65,455,0.335
66,455,0
67,455,3.145
68,455,11
69,455,3.0125
70,455,15.47
71,455,17.968
72,455,1.4825
73,455,3.35
74,455,0
75,455,0
76,455,3.4175
77,455,0.4775
78,455,0
79,455,0
80,455,0
81,455,0
82,455,0
83,455,2.745
84,455,0.4275
85,455,0.3375
86,455,1.5825
87,455,0
88,455,0
89,455,0
90,455,0
1,465,0
2,465,0
3,465,0
4,465,0
5,465,0
6,465,0
7,465,0
8,465,0
9,465,0
10,465,1.8
11,465,0.565
12,465,0.505
13,465,0
14,465,2.9125
15,465,0
16,465,0
17,465,0
18,465,0
19,465,0
20,465,0
21,465,0
22,465,0
23,465,0
24,465,0
25,465,0
26,465,0
27,465,0
28,465,0
29,465,0
30,465,0
31,465,0
32,465,0
33,465,0
34,465,0.5375
35,465,0
36,465,1.185
37,465,2.045
38,465,3.485
39,465,7.5275
40,465,0
41,465,0
42,465,2.3575
43,465,1.0075
44,465,9.75
45,465,2.015
46,465,4.95
47,465,0.7425
48,465,3.82
49,465,0
50,465,0
51,465,0
52,465,0
53,465,0.29
54,465,0
55,465,0
56,465,0
57,465,0
58,465,0
59,465,0
60,465,9.1425
61,465,5.6675
62,465,0
63,465,14.305
64,465,0
65,465,0.3175
66,465,0
67,465,1.8725
68,465,11.023
69,465,2.885
70,465,15.08
71,465,18.123
72,465,1.1375
73,465,3.245
74,465,0
75,465,0
76,465,3.16
77,465,0.005
78,465,0
79,465,0
80,465,0
81,465,0
82,465,0
83,465,2.33
84,465,0.4175
85,465,0.335
86,465,1.56
87,465,0
88,465,0
89,465,0
90,465,0
1,475,0
2,475,0
3,475,0
4,475,0
5,475,0
6,475,0
7,475,0
8,475,0
9,475,0
10,475,0.71
11,475,0.58
12,475,0.775
13,475,0
14,475,3.255
15,475,0
16,475,0
17,475,0
18,475,0
19,475,0
20,475,0
21,475,0
22,475,0
23,475,0
24,475,0
25,475,0
26,475,0
27,475,0
28,475,0
29,475,0
30,475,0
31,475,0
32,475,0
33,475,0
34,475,0.475
35,475,0
36,475,3.88
37,475,2.745
38,475,3.215
39,475,7.22
40,475,0
41,475,0
42,475,5.9425
43,475,0.78
44,475,10.598
45,475,1.11
46,475,4.395
47,475,0.4625
48,475,4.8925
49,475,0
50,475,0
51,475,0
52,475,0
53,475,0.015
54,475,0
55,475,0
56,475,0
57,475,0
58,475,0
59,475,0
60,475,9.4475
61,475,4.2025
62,475,0
63,475,17.168
64,475,0
65,475,0.395
66,475,0
67,475,1.35
68,475,9.9675
69,475,3.92
70,475,15.235
71,475,17.9
72,475,0.9425
73,475,2.775
74,475,0
75,475,0
76,475,2.9775
77,475,0
78,475,0
79,475,0
80,475,0
81,475,0
82,475,0
83,475,2.62
84,475,0.4325
85,475,0.39
86,475,1.755
87,475,0
88,475,0
89,475,0
90,475,0
1,485,0
2,485,0
3,485,0
4,485,0
5,485,0
6,485,0
7,485,0
8,485,0
9,485,0
10,485,0.4025
11,485,0.545
12,485,0.79
13,485,0
14,485,2.435
15,485,0
16,485,0
17,485,0
18,485,0
19,485,0
20,485,0
21,485,0
22,485,0
23,485,0
24,485,0
25,485,0
26,485,0
27,485,0
28,485,0
29,485,0
30,485,0
31,485,0
32,485,0
33,485,0
34,485,0.51
35,485,0
36,485,7.94
37,485,3.3575
38,485,1.6025
39,485,6.915
40,485,0
41,485,0
42,485,6.64
43,485,3.4475
44,485,13.6
45,485,0.0175
46,485,6.305
47,485,2.225
48,485,4.1
49,485,0
50,485,0
51,485,0
52,485,0
53,485,0
54,485,0
55,485,0
56,485,0
57,485,0
58,485,0
59,485,0
60,485,9.6275
61,485,3.3775
62,485,0
63,485,17.283
64,485,0
65,485,0.725
66,485,0
67,485,0.545
68,485,8.08
69,485,4.5225
70,485,15.895
71,485,17.513
72,485,0.83
73,485,2.14
74,485,0
75,485,0
76,485,3.3925
77,485,0
78,485,0
79,485,0
80,485,0
81,485,0
82,485,0
83,485,1.8425
84,485,0.4
85,485,0.4775
86,485,1.4675
87,485,0
88,485,0
89,485,0
90,485,0
1,495,0
2,495,0
3,495,0
4,495,0
5,495,0
6,495,0
7,495,0
8,495,0
9,495,0
10,495,0.4975
11,495,0.49
12,495,0.6925
13,495,0
14,495,2.0725
15,495,0
16,495,0
17,495,0
18,495,0
19,495,0
20,495,0
21,495,0
22,495,0
23,495,0
24,495,0
25,495,0
26,495,0
27,495,0
28,495,0
29,495,0
30,495,0
31,495,0
32,495,0
33,495,0
34,495,0.5
35,495,0
36,495,8.3725
37,495,6.0925
38,495,2.6675
39,495,4.88
40,495,0
41,495,0
42,495,4.26
43,495,4.2775
44,495,12.375
45,495,0
46,495,3.9025
47,495,2.1975
48,495,4.415
49,495,0
50,495,0
51,495,0
52,495,0
53,495,0
54,495,0
55,495,0
56,495,0
57,495,0
58,495,0
59,495,0
60,495,8.52
61,495,5.6575
62,495,0
63,495,13.715
64,495,0
65,495,0.7825
66,495,0
67,495,1.7475
68,495,7.595
69,495,6.185
70,495,15.853
71,495,16.718
72,495,0.87
73,495,1.645
74,495,0
75,495,0
76,495,3.6275
77,495,0
78,495,0
79,495,0
80,495,0
81,495,0
82,495,0
83,495,0.5825
84,495,0.37
85,495,0.46
86,495,1.665
87,495,0
88,495,0
89,495,0
90,495,0
1,505,0
2,505,0
3,505,0
4,505,0
5,505,0
6,505,0
7,505,0
8,505,0
9,505,0
10,505,0
11,505,0.5075
12,505,0.4575
13,505,0
14,505,1.855
15,505,0
16,505,0
17,505,0
18,505,0
19,505,0
20,505,0
21,505,0
22,505,0
23,505,0
24,505,0
25,505,0
26,505,0
27,505,0
28,505,0
29,505,0
30,505,0
31,505,0
32,505,0
33,505,0
34,505,0.56
35,505,0
36,505,6.735
37,505,8.4825
38,505,3.025
39,505,2.54
40,505,0
41,505,0
42,505,3.93
43,505,4.775
44,505,8.58
45,505,0
46,505,4.6
47,505,1.1925
48,505,4.7425
49,505,0
50,505,0
51,505,0
52,505,0
53,505,0
54,505,0
55,505,0
56,505,0
57,505,0
58,505,0
59,505,0
60,505,7.91
61,505,4.7625
62,505,0
63,505,11.908
64,505,0
65,505,1.5325
66,505,0
67,505,3.7275
68,505,8.9075
69,505,5.3775
70,505,17.665
71,505,16.518
72,505,0.7575
73,505,1.4375
74,505,0
75,505,0
76,505,3.095
77,505,0
78,505,0
79,505,0
80,505,0
81,505,0
82,505,0
83,505,0.0875
84,505,0.385
85,505,0.3075
86,505,1.755
87,505,0
88,505,0
89,505,0
90,505,0
1,515,0
2,515,0
3,515,0
4,515,0
5,515,0
6,515,0
7,515,0
8,515,0
9,515,0
10,515,0
11,515,0.565
12,515,0.6075
13,515,0
14,515,3.45
15,515,0
16,515,0
17,515,0
18,515,0
19,515,0
20,515,0
21,515,0
22,515,0
23,515,0
24,515,0
25,515,0
26,515,0
27,515,0
28,515,0
29,515,0
30,515,0
31,515,0
32,515,0
33,515,0
34,515,1.995
35,515,0
36,515,4.0325
37,515,7.255
38,515,1.3525
39,515,0.0175
40,515,0
41,515,0
42,515,4.5225
43,515,5.89
44,515,7.495
45,515,0
46,515,6.87
47,515,0.0075
48,515,3.8625
49,515,0
50,515,0
51,515,0
52,515,0
53,515,0
54,515,0
55,515,0
56,515,0
57,515,0
58,515,0
59,515,0
60,515,6.2375
61,515,1.3475
62,515,0
63,515,13.603
64,515,0
65,515,1.325
66,515,0
67,515,4.16
68,515,10.393
69,515,6.855
70,515,18.08
71,515,17.328
72,515,0.825
73,515,1.535
74,515,0
75,515,0
76,515,3.0325
77,515,0
78,515,0
79,515,0
80,515,0
81,515,0
82,515,0
83,515,0.1
84,515,0.385
85,515,0.3025
86,515,1.5475
87,515,0
88,515,0
89,515,0
90,515,0
1,525,0
2,525,0
3,525,0
4,525,0
5,525,0
6,525,0
7,525,0
8,525,0
9,525,0
10,525,0
11,525,1.0525
12,525,3.3125
13,525,0
14,525,4.345
15,525,0
16,525,0
17,525,0
18,525,0
19,525,0
20,525,0
21,525,0
22,525,0
23,525,0
24,525,0
25,525,0
26,525,0
27,525,0
28,525,0
29,525,0
30,525,0
31,525,0
32,525,0
33,525,0
34,525,4.21
35,525,0
36,525,2.4625
37,525,4.9575
38,525,0.5775
39,525,0
40,525,0
41,525,0
42,525,5.68
43,525,5.1925
44,525,8.97
45,525,0
46,525,6.4075
47,525,0
48,525,2.51
49,525,0
50,525,0
51,525,0
52,525,0
53,525,0
54,525,0
55,525,0
56,525,0
57,525,0
58,525,0
59,525,0
60,525,2.73
61,525,1.31
62,525,0
63,525,14.135
64,525,0
65,525,1.8225
66,525,0
67,525,7.3425
68,525,10.833
69,525,6.7175
70,525,19.52
71,525,16.313
72,525,0.815
73,525,1.8325
74,525,0
75,525,0
76,525,3.155
77,525,0
78,525,0
79,525,0
80,525,0
81,525,0
82,525,0
83,525,0.1225
84,525,0.395
85,525,0.2725
86,525,1.7875
87,525,0
88,525,0
89,525,0
90,525,0
1,535,0
2,535,0
3,535,0
4,535,0
5,535,0
6,535,0
7,535,0
8,535,0
9,535,0
10,535,0
11,535,1.73
12,535,4.0775
13,535,0
14,535,2.1225
15,535,0
16,535,0
17,535,0
18,535,0
19,535,0
20,535,0
21,535,0
22,535,0
23,535,0
24,535,0
25,535,0
26,535,0
27,535,0
28,535,0
29,535,0
30,535,0
31,535,0
32,535,0
33,535,0
34,535,4.075
35,535,0
36,535,0.785
37,535,2.1175
38,535,1.7275
39,535,0
40,535,0
41,535,0
42,535,7.565
43,535,6.4375
44,535,5.82
45,535,0
46,535,5.4275
47,535,0
48,535,0.59
49,535,0
50,535,0
51,535,0
52,535,0
53,535,0
54,535,0
55,535,0
56,535,0
57,535,0
58,535,0
59,535,0
60,535,2.8725
61,535,2.785
62,535,0
63,535,12.373
64,535,0
65,535,2.0475
66,535,0
67,535,8.6275
68,535,11.588
69,535,8.24
70,535,18.248
71,535,14.21
72,535,0.6775
73,535,1.345
74,535,0
75,535,0
76,535,1.99
77,535,0
78,535,0
79,535,0
80,535,0
81,535,0
82,535,0
83,535,0
84,535,0.385
85,535,0.285
86,535,2.1575
87,535,0
88,535,0
89,535,0
90,535,0
1,545,0
2,545,0
3,545,0
4,545,0
5,545,0
6,545,0
7,545,0
8,545,0
9,545,0
10,545,0
11,545,1.6325
12,545,2.255
13,545,0
14,545,0.6075
15,545,0
16,545,0
17,545,0
18,545,0
19,545,0
20,545,0
21,545,0
22,545,0
23,545,0
24,545,0
25,545,0
26,545,0
27,545,0
28,545,0
29,545,0
30,545,0
31,545,0
32,545,0
33,545,0
34,545,3.79
35,545,0
36,545,0.43
37,545,0.625
38,545,2.695
39,545,0
40,545,0
41,545,0
42,545,4.0675
43,545,6.42
44,545,3.19
45,545,0
46,545,8.29
47,545,0
48,545,0
49,545,0
50,545,0
51,545,0
52,545,0
53,545,0
54,545,0
55,545,0
56,545,0
57,545,0
58,545,0
59,545,0
60,545,2.9475
61,545,4.6075
62,545,0
63,545,9.36
64,545,0
65,545,2.955
66,545,0
67,545,6.7825
68,545,11.763
69,545,8.6525
70,545,19.173
71,545,14.655
72,545,0.67
73,545,0.8175
74,545,0
75,545,0
76,545,2.05
77,545,0
78,545,0
79,545,0
80,545,0
81,545,0
82,545,0
83,545,0
84,545,0.3925
85,545,0.265
86,545,3.695
87,545,0
88,545,0
89,545,0
90,545,0
1,555,0
2,555,0
3,555,0
4,555,0
5,555,0
6,555,0
7,555,0
8,555,0
9,555,0
10,555,0
11,555,1.6975
12,555,4.915
13,555,0
14,555,0
15,555,0
16,555,0
17,555,0
18,555,0
19,555,0
20,555,0
21,555,0
22,555,0
23,555,0
24,555,0
25,555,0
26,555,0
27,555,0
28,555,0
29,555,0
30,555,0
31,555,0
32,555,0
33,555,0
34,555,1.915
35,555,0
36,555,0
37,555,1.1725
38,555,1.645
39,555,0
40,555,0
41,555,0
42,555,2.9775
43,555,10.273
44,555,2.1475
45,555,0
46,555,7.94
47,555,0
48,555,0
49,555,0
50,555,0
51,555,0
52,555,0
53,555,0
54,555,0
55,555,0
56,555,0
57,555,0
58,555,0
59,555,0
60,555,2.945
61,555,2.76
62,555,0
63,555,9.88
64,555,0
65,555,2.5175
66,555,0
67,555,3.0975
68,555,8.58
69,555,7.9525
70,555,17.733
71,555,14.45
72,555,0.695
73,555,1.045
74,555,0
75,555,0
76,555,2.585
77,555,0
78,555,0
79,555,0
80,555,0
81,555,0
82,555,0
83,555,0
84,555,0.44
85,555,0.2425
86,555,3.9925
87,555,0
88,555,0
89,555,0
90,555,0
1,565,0
2,565,0
3,565,0
4,565,0
5,565,0
6,565,0
7,565,0
8,565,0
9,565,0
10,565,0
11,565,0.5575
12,565,2.5775
13,565,0
14,565,0
15,565,0
16,565,0
17,565,0
18,565,0
19,565,0
20,565,0
21,565,0
22,565,0
23,565,0
24,565,0
25,565,0
26,565,0
27,565,0
28,565,0
29,565,0
30,565,0
31,565,0
32,565,0
33,565,0
34,565,0.475
35,565,0
36,565,0
37,565,2.7125
38,565,0.03
39,565,0
40,565,0
41,565,0
42,565,0.9175
43,565,13.085
44,565,1.2575
45,565,0
46,565,8.245
47,565,0
48,565,0
49,565,0
50,565,0
51,565,0
52,565,0
53,565,0
54,565,0
55,565,0
56,565,0
57,565,0
58,565,0
59,565,0
60,565,3.2975
61,565,1.615
62,565,0
63,565,8.81
64,565,0
65,565,2.4475
66,565,0
67,565,3.9125
68,565,3.3225
69,565,8.67
70,565,13.823
71,565,13.72
72,565,0.7175
73,565,0.6625
74,565,0
75,565,0
76,565,2.255
77,565,0
78,565,0
79,565,0
80,565,0
81,565,0
82,565,0
83,565,0
84,565,0.395
85,565,0.1725
86,565,1.8375
87,565,0
88,565,0
89,565,0
90,565,0
1,575,0
2,575,0
3,575,0
4,575,0
5,575,0
6,575,0
7,575,0
8,575,0
9,575,0
10,575,0
11,575,0.4075
12,575,0.665
13,575,0
14,575,0
15,575,0
16,575,0
17,575,0
18,575,0
19,575,0
20,575,0
21,575,0
22,575,0
23,575,0
24,575,0
25,575,0
26,575,0
27,575,0
28,575,0
29,575,0
30,575,0
31,575,0
32,575,0
33,575,0
34,575,0.4925
35,575,0
36,575,0
37,575,3.685
38,575,0
39,575,0
40,575,0
41,575,0
42,575,0
43,575,11.723
44,575,0.015
45,575,0
46,575,8.1775
47,575,0
48,575,0
49,575,0
50,575,0
51,575,0
52,575,0
53,575,0
54,575,0
55,575,0
56,575,0
57,575,0
58,575,0
59,575,0
60,575,2.805
61,575,0.9475
62,575,0
63,575,6.28
64,575,0
65,575,3.33
66,575,0
67,575,4.185
68,575,3.0175
69,575,7.765
70,575,10.97
71,575,13.313
72,575,0.6825
73,575,0.3175
74,575,0
75,575,0
76,575,1.46
77,575,0
78,575,0
79,575,0
80,575,0
81,575,0
82,575,0
83,575,0
84,575,0.125
85,575,0.18
86,575,1.285
87,575,0
88,575,0
89,575,0
90,575,0
1,585,0
2,585,0
3,585,0
4,585,0
5,585,0
6,585,0
7,585,0
8,585,0
9,585,0
10,585,0
11,585,0.43
12,585,0.85
13,585,0
14,585,0
15,585,0
16,585,0
17,585,0
18,585,0
19,585,0
20,585,0
21,585,0
22,585,0
23,585,0
24,585,0
25,585,0
26,585,0
27,585,0
28,585,0
29,585,0
30,585,0
31,585,0
32,585,0
33,585,0
34,585,0.46
35,585,0
36,585,0
37,585,3.1725
38,585,0
39,585,0
40,585,0
41,585,0
42,585,0
43,585,10.205
44,585,0
45,585,0
46,585,7.86
47,585,0
48,585,0
49,585,0
50,585,0
51,585,0
52,585,0
53,585,0
54,585,0
55,585,0
56,585,0
57,585,0
58,585,0
59,585,0
60,585,2.67
61,585,1.355
62,585,0
63,585,5.27
64,585,0
65,585,2.1975
66,585,0
67,585,3.8025
68,585,3.2975
69,585,5.5075
70,585,8.0375
71,585,12.055
72,585,0.745
73,585,0.0175
74,585,0
75,585,0
76,585,1.11
77,585,0
78,585,0
79,585,0
80,585,0
81,585,0
82,585,0
83,585,0
84,585,0
85,585,0.1475
86,585,2.4625
87,585,0
88,585,0
89,585,0
90,585,0
1,595,0
2,595,0
3,595,0
4,595,0
5,595,0
6,595,0
7,595,0
8,595,0
9,595,0
10,595,0
11,595,0.6975
12,595,1.305
13,595,0
14,595,0
15,595,0
16,595,0
17,595,0
18,595,0
19,595,0
20,595,0
21,595,0
22,595,0
23,595,0
24,595,0
25,595,0
26,595,0
27,595,0
28,595,0
29,595,0
30,595,0
31,595,0
32,595,0
33,595,0
34,595,0.61
35,595,0
36,595,0
37,595,2.57
38,595,0
39,595,0
40,595,0
41,595,0
42,595,0
43,595,12.088
44,595,0
45,595,0
46,595,6.94
47,595,0
48,595,0
49,595,0
50,595,0
51,595,0
52,595,0
53,595,0
54,595,0
55,595,0
56,595,0
57,595,0
58,595,0
59,595,0
60,595,1.425
61,595,0.915
62,595,0
63,595,7.2
64,595,0
65,595,0.33
66,595,0
67,595,3.285
68,595,4.3275
69,595,3.775
70,595,8.1725
71,595,11.603
72,595,0.74
73,595,0
74,595,0
75,595,0
76,595,1.5875
77,595,0
78,595,0
79,595,0
80,595,0
81,595,0
82,595,0
83,595,0
84,595,0
85,595,0.0575
86,595,2.08
87,595,0
88,595,0
89,595,0
90,595,0
1,605,0
2,605,0
3,605,0
4,605,0
5,605,0
6,605,0
7,605,0
8,605,0
9,605,0
10,605,0
11,605,2.115
12,605,3.28
13,605,0
14,605,0
15,605,0
16,605,0
17,605,0
18,605,0
19,605,0
20,605,0
21,605,0
22,605,0
23,605,0
24,605,0
25,605,0
26,605,0
27,605,0
28,605,0
29,605,0
30,605,0
31,605,0
32,605,0
33,605,0
34,605,1.31
35,605,0
36,605,0
37,605,3.9975
38,605,0
39,605,0
40,605,0
41,605,0
42,605,0
43,605,11.833
44,605,0
45,605,0
46,605,6.1475
47,605,0
48,605,0
49,605,0
50,605,0
51,605,0
52,605,0
53,605,0
54,605,0
55,605,0
56,605,0
57,605,0
58,605,0
59,605,0
60,605,3.445
61,605,0.1275
62,605,0
63,605,8.55
64,605,0
65,605,0
66,605,0
67,605,4.3225
68,605,3.7625
69,605,3.4825
70,605,6.825
71,605,10.56
72,605,0.74
73,605,0
74,605,0
75,605,0
76,605,1.33
77,605,0
78,605,0
79,605,0
80,605,0
81,605,0
82,605,0
83,605,0
84,605,0
85,605,0.105
86,605,2.12
87,605,0
88,605,0
89,605,0
90,605,0
1,615,0
2,615,0
3,615,0
4,615,0
5,615,0
6,615,0
7,615,0
8,615,0
9,615,0
10,615,0
11,615,1.115
12,615,3.8225
13,615,0
14,615,0
15,615,0
16,615,0
17,615,0
18,615,0
19,615,0
20,615,0
21,615,0
22,615,0
23,615,0
24,615,0
25,615,0
26,615,0
27,615,0
28,615,0
29,615,0
30,615,0
31,615,0
32,615,0
33,615,0
34,615,3.2025
35,615,0
36,615,0
37,615,5.5175
38,615,0
39,615,0
40,615,0
41,615,0
42,615,0
43,615,10.688
44,615,0
45,615,0
46,615,5.495
47,615,0
48,615,0
49,615,0
50,615,0
51,615,0
52,615,0
53,615,0
54,615,0
55,615,0
56,615,0
57,615,0
58,615,0
59,615,0
60,615,1.87
61,615,0
62,615,0
63,615,8.3075
64,615,0
65,615,0
66,615,0
67,615,3.805
68,615,4.005
69,615,4.605
70,615,6.51
71,615,10.843
72,615,0.76
73,615,0
74,615,0
75,615,0
76,615,1.9
77,615,0
78,615,0
79,615,0
80,615,0
81,615,0
82,615,0
83,615,0
84,615,0
85,615,0.2775
86,615,1.97
87,615,0
88,615,0
89,615,0
90,615,0
1,625,0
2,625,0
3,625,0
4,625,0
5,625,0
6,625,0
7,625,0
8,625,0
9,625,0
10,625,0
11,625,2.655
12,625,5.4775
13,625,0
14,625,0
15,625,0
16,625,0
17,625,0
18,625,0
19,625,0
20,625,0
21,625,0
22,625,0
23,625,0
24,625,0
25,625,0
26,625,0
27,625,0
28,625,0
29,625,0
30,625,0
31,625,0
32,625,0
33,625,0
34,625,4.3925
35,625,0
36,625,0
37,625,4.76
38,625,0
39,625,0
40,625,0
41,625,0
42,625,0
43,625,10.968
44,625,0
45,625,0
46,625,5.7525
47,625,0
48,625,0
49,625,0
50,625,0
51,625,0
52,625,0
53,625,0
54,625,0
55,625,0
56,625,0
57,625,0
58,625,0
59,625,0
60,625,0.2275
61,625,0
62,625,0
63,625,5.0875
64,625,0
65,625,0
66,625,0
67,625,2.0725
68,625,6.765
69,625,7.4375
70,625,3.4125
71,625,10.738
72,625,1.0175
73,625,0
74,625,0
75,625,0
76,625,0.8075
77,625,0
78,625,0
79,625,0
80,625,0
81,625,0
82,625,0
83,625,0
84,625,0
85,625,0.1375
86,625,1.97
87,625,0
88,625,0
89,625,0
90,625,0
1,635,0
2,635,0
3,635,0
4,635,0
5,635,0
6,635,0
7,635,0
8,635,0
9,635,0
10,635,0
11,635,1.6925
12,635,5.3825
13,635,0
14,635,0
15,635,0
16,635,0
17,635,0
18,635,0
19,635,0
20,635,0
21,635,0
22,635,0
23,635,0
24,635,0
25,635,0
26,635,0
27,635,0
28,635,0
29,635,0
30,635,0
31,635,0
32,635,0
33,635,0
34,635,6.6375
35,635,0
36,635,0
37,635,5.5225
38,635,0
39,635,0
40,635,0
41,635,0
42,635,0
43,635,10.91
44,635,0
45,635,0
46,635,3.4175
47,635,0
48,635,0
49,635,0
50,635,0
51,635,0
52,635,0
53,635,0
54,635,0
55,635,0
56,635,0
57,635,0
58,635,0
59,635,0
60,635,0
61,635,0
62,635,0
63,635,4.6125
64,635,0
65,635,0
66,635,0
67,635,3.11
68,635,8.5075
69,635,7.515
70,635,5.7625
71,635,9.7575
72,635,1.6375
73,635,0
74,635,0
75,635,0
76,635,0.91
77,635,0
78,635,0
79,635,0
80,635,0
81,635,0
82,635,0
83,635,0
84,635,0
85,635,0
86,635,1.4125
87,635,0
88,635,0
89,635,0
90,635,0
1,645,0
2,645,0
3,645,0
4,645,0
5,645,0
6,645,0
7,645,0
8,645,0
9,645,0
10,645,0
11,645,0.0275
12,645,6.1675
13,645,0
14,645,0
15,645,0
16,645,0
17,645,0
18,645,0
19,645,0
20,645,0
21,645,0
22,645,0
23,645,0
24,645,0
25,645,0
26,645,0
27,645,0
28,645,0
29,645,0
30,645,0
31,645,0
32,645,0
33,645,0
34,645,6.3425
35,645,0
36,645,0
37,645,7.0775
38,645,0
39,645,0
40,645,0
41,645,0
42,645,0
43,645,10.233
44,645,0
45,645,0
46,645,1.68
47,645,0
48,645,0
49,645,0
50,645,0
51,645,0
52,645,0
53,645,0
54,645,0
55,645,0
56,645,0
57,645,0
58,645,0
59,645,0
60,645,0
61,645,0
62,645,0
63,645,4.575
64,645,0
65,645,0
66,645,0
67,645,1.415
68,645,9.445
69,645,4.9975
70,645,6.085
71,645,8.2025
72,645,4.525
73,645,0
74,645,0
75,645,0
76,645,0
77,645,0
78,645,0
